,Unnamed: 0,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m,demand_cat_4,demand_cat_2
156,1684,176,40791,5.188486816,13.10039597,Nigeria,Sokoto,Sokoto North,G/BUBU/G/YARO,2463.720421,6921,129,503,67.3,191,212,552,250,none,grid,grid,1870,4,1
157,836,132,38420,10.08871132,9.426481046,Nigeria,Plateau,Kanam,JOM,2463.692372,3753,218,465,68.1,135,168,352,189,none,mini-grid,intercon,20120,3,1
158,764,60,38259,9.570328997,8.770337963,Nigeria,Plateau,Shendam,KALONG,2460.876723,3592,288,464,67.9,143,176,352,203,mini-grid,mini-grid,intercon,11770,4,1
159,1812,304,41084,5.158596187,13.44808976,Nigeria,Sokoto,Tangaza,RAKA,2460.438454,7214,125,502,72.8,126,130,304,181,none,mini-grid,intercon,8010,3,1
160,1353,105,34254,2.973944576,7.213860535,Nigeria,Ogun,Egbado North,SUNWA,2458.242718,5630,609,410,63.6,125,152,304,173,none,mini-grid,intercon,8970,3,1
161,693,390,33785,4.594060792,10.71345628,Nigeria,Niger,Agwara,KASHINI,2450.026168,3305,313,422,70.5,107,108,240,146,none,none,grid,111500,3,0
162,1468,220,34908,4.408112071,6.571699212,Nigeria,Ogun,Ogun waterside,LUKOGBE/ILUSIN,2449.721946,6284,694,408,67.9,95,116,248,164,none,none,grid,30720,3,1
163,503,200,31909,6.222959283,10.21438253,Nigeria,Niger,Rafi,KAGARA GARI,2447.163241,1429,435,422,62.7,169,186,392,206,none,grid,grid,4790,4,1
164,999,295,38851,9.506916015,9.198582382,Nigeria,Plateau,Pankshin,GARRAM,2446.798481,4184,293,462,74.2,117,164,360,165,mini-grid,mini-grid,intercon,20460,3,1
165,1436,188,34678,2.815549655,6.571075401,Nigeria,Ogun,Ipokia,IPOKIA  II,2445.46156,6054,684,408,70.2,113,116,264,145,none,grid,grid,6590,3,0
166,1022,318,38909,9.871484467,8.811637387,Nigeria,Plateau,Langtang North,LASHEL,2443.982833,4242,189,461,75.7,112,126,352,169,none,mini-grid,intercon,15640,3,1
167,614,311,32454,7.020790769,9.287912903,Nigeria,Niger,Gurara,LAMBATA,2440.418222,1974,348,421,70.5,102,114,248,147,none,grid,grid,2950,3,0
168,857,153,38449,9.272470288,9.502341607,Nigeria,Plateau,Mangu,KANGSHU,2435.535887,3782,275,460,48.6,141,98,224,199,none,grid,grid,11940,3,1
169,897,193,38550,8.651796526,10.12253065,Nigeria,Plateau,Bassa,GARU,2431.050011,3883,247,459,66.9,150,162,336,193,none,grid,grid,19740,3,1
170,842,138,38431,10.08548755,9.469364821,Nigeria,Plateau,Kanam,JOM,2429.904591,3764,218,458,66.9,146,188,400,210,mini-grid,mini-grid,intercon,25120,4,1
171,1208,504,39730,9.09078024,9.627676147,Nigeria,Plateau,Barikin Ladi,TAFAN,2429.904591,5063,254,458,69.4,118,122,264,161,none,grid,grid,15010,3,1
172,2032,524,41796,6.359222644,13.23226499,Nigeria,Sokoto,Isa,TURBA,2429.161694,7926,72,496,78.6,119,132,344,171,none,grid,grid,4260,3,1
173,301,301,10982,8.786551491,6.613507564,Nigeria,Cross River,Ogoja,OGOJA URBAN II,2425.620692,792,593,713,70.6,183,252,472,246,none,none,grid,3450,4,1
174,1495,247,35069,2.881470346,6.896544103,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,2424.15963,6445,604,404,65.9,120,158,312,173,none,grid,grid,5260,3,1
175,1876,368,41213,6.267518091,13.59247342,Nigeria,Sokoto,Sabon Birni,MAKUWANA,2422.211303,7343,62,494,72.5,115,118,296,177,none,none,grid,11310,3,1
176,856,152,38448,10.09442066,9.500158994,Nigeria,Plateau,Kanam,KANTANA,2418.641997,3781,218,456,70.9,116,154,336,171,none,mini-grid,intercon,29030,3,1
177,1194,490,39669,9.010182731,9.225122112,Nigeria,Plateau,Bokkos,TANGUR,2415.826348,5002,227,456,44.4,107,76,80,162,none,mini-grid,intercon,8030,3,1
178,1562,54,40561,5.391841554,12.56595038,Nigeria,Sokoto,Tureta,TSAMIYA,2415.538939,6691,8,493,60.2,189,198,400,247,none,grid,grid,2120,4,1
179,1637,129,40695,4.838814592,12.9423745,Nigeria,Sokoto,Silame,LABANI,2411.785716,6825,13,492,73.2,119,134,304,177,mini-grid,intercon,intercon,16290,3,1
180,990,286,38814,10.03266989,9.39359093,Nigeria,Plateau,Kanam,KANAM,2404.563755,4147,218,454,71,104,116,288,160,none,mini-grid,intercon,8940,3,1
181,405,102,31575,5.020606332,9.376004189,Nigeria,Niger,Mashegu,RABBA/NDAYAKO,2401.986439,1095,378,414,66.9,132,142,312,177,mini-grid,intercon,intercon,29520,3,1
182,907,203,38608,9.022508848,9.551850615,Nigeria,Plateau,Barikin Ladi,RAFAN,2396.116809,3941,256,452,68.7,112,126,256,160,none,none,grid,4630,3,1
183,1108,404,39296,9.986475703,9.047407514,Nigeria,Plateau,Wase,MAVO,2396.116809,4629,210,452,79.7,120,168,432,170,none,grid,grid,13090,3,1
184,735,31,38225,9.728497013,8.619948763,Nigeria,Plateau,Langtang South,TURAKI,2393.301161,3558,292,452,65.8,112,142,280,164,none,mini-grid,intercon,14930,3,1
185,827,123,38402,10.24224032,9.360926332,Nigeria,Plateau,Wase,NYALUM/KAMPANI,2393.301161,3735,218,452,76.6,107,124,336,192,none,none,grid,35680,3,1
186,810,106,38367,9.037355218,9.231775776,Nigeria,Plateau,Bokkos,TANGUR,2393.301161,3700,227,452,64.5,134,146,320,184,none,mini-grid,intercon,8710,3,1
187,1773,265,40988,5.141677909,13.34016791,Nigeria,Sokoto,Gawabawa,ATAKWANYO,2390.934543,7118,130,488,65,116,100,248,171,none,grid,grid,11290,3,1
188,38,38,10330,8.027710999,5.590592212,Nigeria,Cross River,Biase,AGWAGUNE/OKURIKE,2388.868864,140,489,703,78.6,174,280,528,258,none,mini-grid,intercon,8340,4,1
189,10,10,10238,8.316733226,5.080204626,Nigeria,Cross River,Odukpani,ODUKPANI CENTRAL,2388.868864,48,540,703,61.4,267,362,680,359,none,grid,grid,5270,4,1
190,875,171,38498,9.151121731,9.676803282,Nigeria,Plateau,Mangu,KADUNU,2387.669864,3831,267,451,64,141,138,320,184,none,mini-grid,intercon,12970,3,1
191,395,92,31550,6.211888734,9.326486363,Nigeria,Niger,Katcha,BISANTI,2387.57452,1070,431,412,68.9,109,146,288,155,none,grid,grid,2620,3,1
192,222,222,10816,8.06290517,5.976926087,Nigeria,Cross River,Abi,ETAM,2384.274885,626,500,701,79.2,164,214,552,259,none,grid,grid,4400,4,1
193,967,263,38768,8.89653378,9.736896785,Nigeria,Plateau,Jos South,DU,2379.222919,4101,240,449,62.4,138,138,280,185,none,grid,grid,2890,3,1
194,531,228,32012,4.346599368,10.57875806,Nigeria,Niger,Agwara,PAPIRI,2377.966574,1532,313,410,75.3,121,180,416,169,mini-grid,mini-grid,intercon,102620,3,1
195,1452,204,34713,2.779779029,6.634833764,Nigeria,Ogun,Ipokia,IHUNBO/ ILASE,2377.295384,6089,662,396,64.1,124,144,280,169,none,grid,grid,5830,3,1
196,1740,232,40915,5.756085266,13.27653657,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,2377.033761,7045,48,485,92.2,121,144,496,161,none,mini-grid,intercon,8680,3,1
197,1865,357,41189,6.24730463,13.57324861,Nigeria,Sokoto,Sabon Birni,MAKUWANA,2377.033761,7319,62,485,81.1,133,154,456,173,none,none,grid,12400,3,1
198,950,246,38717,8.900505953,9.139580545,Nigeria,Plateau,Bokkos,RICHA,2376.40727,4050,227,448,77.6,124,190,376,166,mini-grid,mini-grid,intercon,28750,3,1
199,1124,420,39336,9.654064858,8.422539416,Nigeria,Plateau,Shendam,MOEKAT,2370.775974,4669,292,447,65.7,111,118,216,159,none,none,grid,40910,3,1
200,993,289,38826,9.924586137,9.303298857,Nigeria,Plateau,Kanam,NAMARAN,2365.144677,4159,212,446,67.8,105,118,240,166,none,none,grid,7440,3,1
201,1113,409,39314,9.396368264,9.094528562,Nigeria,Plateau,Pankshin,KOENOEM \A\,2365.144677,4647,283,446,70,112,150,312,164,none,mini-grid,intercon,5000,3,1
202,1528,20,40466,4.893849848,12.15373979,Nigeria,Sokoto,Kebbe,GAYARI,2365.015795,6596,46,483,72.1,115,124,304,171,none,none,grid,17940,3,1
203,1475,227,34934,4.392312412,6.364453563,Nigeria,Ogun,Ogun waterside,ODE-OMI,2364.514226,6310,694,394,63.9,92,106,208,137,none,none,grid,45410,3,0
204,412,109,31592,6.590493029,9.417179018,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,2363.554656,1112,319,408,72,102,116,248,148,none,none,grid,4500,3,0
205,518,215,31961,5.984334199,10.37363942,Nigeria,Niger,Mariga,BOBI,2363.554656,1481,399,408,74.6,100,120,280,146,none,mini-grid,intercon,28950,3,0
206,352,49,31414,5.791750061,9.059661015,Nigeria,Niger,Mokwa,ETSU TASHA,2360.224564,934,388,407,70.1,121,144,344,183,none,mini-grid,intercon,13360,3,1
207,1592,84,40633,5.197353662,12.74344952,Nigeria,Sokoto,Bodinga,MAZAN GARI/JIRGA MIYO,2359.940898,6763,128,482,69.7,111,122,264,171,none,grid,grid,14160,3,1
208,484,181,31834,7.214320736,9.973943879,Nigeria,Niger,Muya,SARKIN PAWA,2359.881856,1354,359,407,77.8,121,144,424,166,none,none,grid,10450,3,1
209,1822,314,41106,5.27444437,13.47531917,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2359.657783,7236,141,482,78.1,113,118,344,165,none,grid,grid,5950,3,1
210,751,47,38245,9.937360224,8.708321537,Nigeria,Plateau,Wase,DADIN KOWA,2359.51338,3578,189,445,64.8,105,108,224,159,none,none,grid,19870,3,1
211,2043,535,41846,5.696871001,13.40007958,Nigeria,Sokoto,Goronyo,KWAKWAZO,2356.182587,7976,44,481,71.9,112,114,280,176,none,grid,grid,5960,3,1
212,1561,53,40560,5.476355247,12.56457602,Nigeria,Sokoto,Tureta,TSAMIYA,2354.912641,6690,21,481,54.1,178,150,360,229,none,grid,grid,3750,4,1
213,1935,427,41304,5.81694018,13.68852734,Nigeria,Sokoto,Gada,GILBADI,2354.801956,7434,51,481,71.6,114,118,272,172,none,none,grid,11160,3,1
214,997,293,38839,9.710245322,9.258793533,Nigeria,Plateau,Kanke,AMPER CHIKA \B\,2353.882083,4172,312,444,71.9,118,158,320,162,mini-grid,mini-grid,intercon,7590,3,1
215,1027,323,38917,9.676565373,8.645768106,Nigeria,Plateau,Langtang South,TURAKI,2353.882083,4250,292,444,71.1,123,158,320,170,none,mini-grid,intercon,13840,3,1
216,1977,469,41403,4.960888924,12.66688641,Nigeria,Sokoto,Yabo,BINGAJE,2352.707392,7533,100,480,73.2,116,124,280,175,none,grid,grid,2180,3,1
217,834,130,38417,9.95374618,9.426665509,Nigeria,Plateau,Kanam,KANAM,2351.066435,3750,216,444,67.5,135,158,328,187,none,mini-grid,intercon,7090,3,1
218,1839,331,41145,5.303097439,13.51346349,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2349.232196,7275,141,479,64.9,147,122,384,189,none,grid,grid,12900,3,1
219,814,110,38372,10.47754877,9.24213459,Nigeria,Plateau,Wase,NYALUM/KAMPANI,2348.250786,3705,0,443,70.2,103,108,272,156,mini-grid,mini-grid,mini-grid,62050,3,1
220,1571,63,40595,5.194432712,12.64077143,Nigeria,Sokoto,Shagari,LAMBARA,2338.852093,6725,135,477,75.4,147,156,464,191,none,grid,grid,2120,3,1
221,351,48,31413,5.970158177,9.052476828,Nigeria,Niger,Edati,BUSU/KUCHI,2334.77351,933,398,403,64,159,194,384,192,none,grid,grid,2020,3,1
222,747,43,38240,9.916484568,8.684574178,Nigeria,Plateau,Langtang South,DADIN KOWA,2331.356896,3573,189,440,68.8,105,120,240,151,none,none,grid,21040,3,1
223,1510,2,40421,4.494349452,11.65281715,Nigeria,Sokoto,Kebbe,FAKKU,2330.273155,6551,90,476,78.5,110,142,440,170,none,mini-grid,intercon,70210,3,1
224,355,52,31419,5.42494428,9.062136502,Nigeria,Niger,Edati,JA\AGI,2329.926846,939,373,402,68.6,97,102,224,152,none,mini-grid,intercon,16410,3,1
225,1825,317,41113,5.681379624,13.48895193,Nigeria,Sokoto,Goronyo,SHINAKA,2328.682016,7243,33,475,69.2,118,112,256,165,none,mini-grid,intercon,5510,3,1
226,1878,370,41216,5.60442352,13.58631593,Nigeria,Sokoto,Goronyo,KWAKWAZO,2328.381023,7346,36,475,71.5,122,128,280,180,none,mini-grid,intercon,22790,3,1
227,1121,417,39331,9.601380268,8.710498656,Nigeria,Plateau,Shendam,SHIMANKAR,2325.725599,4664,288,439,88.2,106,132,560,160,none,none,grid,14400,3,1
228,579,276,32245,4.560968891,9.954690702,Nigeria,Niger,Borgu,KARABONDE,2325.122873,1765,367,401,56,95,76,144,147,none,grid,grid,38430,3,0
229,246,246,10873,9.443237184,6.531157498,Nigeria,Cross River,Obanliku,UTANGA,2324.553164,683,499,684,68.3,154,196,384,250,none,mini-grid,intercon,6570,4,1
230,1969,461,41371,5.702491063,13.80074168,Nigeria,Sokoto,Gada,GADA,2320.340002,7501,43,474,67.7,117,98,256,163,none,mini-grid,intercon,8450,3,1
231,1217,513,39758,9.546561239,8.94115985,Nigeria,Plateau,Mikang,SHENDAM CENTRAL (A),2320.094302,5091,299,438,58.7,103,88,208,153,none,none,grid,8230,3,1
232,1919,411,41284,6.082683678,13.66242749,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,2319.826863,7414,62,473,68.9,142,148,360,197,none,none,grid,31370,3,1
233,1425,177,34648,2.947334487,7.472967646,Nigeria,Ogun,Imeko-Afon,OTAPELE,2317.64998,6024,605,386,64,94,106,200,137,none,none,grid,9820,3,0
234,1076,372,39128,9.471372108,9.392244154,Nigeria,Plateau,Pankshin,PANKSHIN  CHIGWONG,2317.278654,4461,290,437,71.6,117,158,320,165,mini-grid,intercon,intercon,5870,3,1
235,1066,362,39072,9.345993475,9.192822353,Nigeria,Plateau,Pankshin,CHIP,2317.278654,4405,281,437,71.8,116,124,272,162,mini-grid,mini-grid,intercon,12020,3,1
236,1630,122,40686,4.770727155,12.92371297,Nigeria,Sokoto,Silame,KATAMI SOUTH,2317.043407,6816,13,473,71.8,145,164,400,193,none,grid,grid,9100,3,1
237,572,269,32212,6.48011355,8.853430517,Nigeria,Niger,Agaie,TAGAGI,2315.514927,1732,447,399,67.7,103,132,256,151,mini-grid,intercon,intercon,12010,3,1
238,28,28,10314,8.724938665,5.461605811,Nigeria,Cross River,Akamkpa,EKU,2301.583271,124,592,677,62,281,368,720,369,mini-grid,mini-grid,intercon,15320,4,1
239,540,237,32038,4.816319221,10.69494271,Nigeria,Niger,Magama,IBELU WEST,2297.861035,1558,389,396,71.2,97,104,240,135,none,none,grid,5520,3,0
240,240,240,10859,8.061969283,5.989753608,Nigeria,Cross River,Abi,ETAM,2296.989292,669,500,676,70.3,169,190,384,238,none,grid,grid,3830,4,1
241,1348,100,34236,3.240933454,7.143017717,Nigeria,Ogun,Abeokuta North,IBARA ORILE/ONISASA,2295.155289,5612,649,383,64.2,172,224,448,201,mini-grid,intercon,intercon,9790,4,1
242,41,41,10337,8.197424728,5.637287274,Nigeria,Cross River,Akamkpa,IKO,2287.801335,147,512,673,60.2,260,304,704,328,none,mini-grid,intercon,12060,4,1
243,2014,506,41691,6.080843612,13.55093888,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,2286.678676,7821,62,467,73.4,112,124,272,165,none,none,grid,33010,3,1
244,1925,417,41294,5.378813253,13.6693953,Nigeria,Sokoto,Illela,TOZAI,2283.844264,7424,161,466,71,108,114,264,170,none,mini-grid,intercon,11440,3,1
245,124,124,10525,9.214920228,6.468789884,Nigeria,Cross River,Boki,BEEBO/BUMAJI,2283.255322,335,488,672,70.7,158,200,392,236,none,mini-grid,intercon,10060,4,1
246,90,90,10448,9.050318489,6.15073029,Nigeria,Cross River,Boki,ABO,2283.207356,258,472,672,72.6,207,240,752,284,mini-grid,mini-grid,intercon,24550,4,1
247,387,84,31528,7.10549247,9.29544707,Nigeria,Niger,Gurara,KWAKA,2282.366819,1048,354,394,75.2,93,108,272,149,none,grid,grid,2900,3,0
248,630,327,32572,6.634286366,9.097729146,Nigeria,Niger,Lapai,TAKUTI/SHAKU,2281.887117,2092,329,393,75,113,148,320,140,none,none,grid,5210,3,0
249,770,66,38268,9.807181956,8.800452239,Nigeria,Plateau,Langtang North,TALGWANG,2280.675224,3601,189,430,69.5,105,124,248,147,none,none,grid,8220,3,0
250,399,96,31556,5.5743508,9.330822269,Nigeria,Niger,Lavun,DASSUN,2277.083144,1076,376,393,70.6,104,136,296,152,mini-grid,mini-grid,intercon,14480,3,1
251,1100,396,39241,9.475950471,8.656128166,Nigeria,Plateau,Shendam,KALONG,2275.043927,4574,288,429,71.3,113,116,264,150,none,mini-grid,intercon,34580,3,1
252,1178,474,39618,9.78609913,9.181094591,Nigeria,Plateau,Langtang North,PAJAT,2272.228279,4951,190,429,72.8,103,124,264,146,none,grid,grid,2050,3,0
253,685,382,33539,6.052093515,9.308145053,Nigeria,Niger,Gbako,BATAKO,2267.475198,3059,408,391,69.7,96,102,224,137,none,grid,grid,1900,3,0
254,948,244,38712,9.004117312,9.172639042,Nigeria,Plateau,Bokkos,MUSHERE  WEST,2263.781333,4045,227,427,69.6,100,120,264,160,none,mini-grid,intercon,15470,3,1
255,1291,43,34075,3.496188352,6.747540839,Nigeria,Ogun,Shagamu,OGIJO/ LIKOSI,2262.967239,5451,669,377,64.8,150,194,392,189,none,grid,grid,7780,3,1
256,1540,32,40505,4.62128947,12.3201567,Nigeria,Sokoto,Tambuwal,FAGA/ALASAN,2260.263364,6635,112,461,66.5,142,142,328,190,none,grid,grid,3250,3,1
257,1719,211,40866,6.42762213,13.22542479,Nigeria,Sokoto,Isa,BARGAJA,2258.877112,6996,75,461,71.6,113,116,264,163,none,grid,grid,10430,3,1
258,1087,383,39167,9.2891947,8.96798127,Nigeria,Plateau,Qua''an Pan',KWALLA YITLA\AR,2258.150037,4500,274,426,78.1,117,194,464,169,none,grid,grid,4840,3,1
259,446,143,31703,5.612946504,9.613014201,Nigeria,Niger,Lavun,TUKUNJI/YAMIGI,2256.200916,1223,376,389,65,132,126,264,179,none,none,grid,39520,3,1
260,109,109,10484,9.115930655,6.344417679,Nigeria,Cross River,Boki,BUENTSEBE,2255.643485,294,485,663,67.5,215,262,512,290,none,mini-grid,intercon,7750,4,1
261,803,99,38342,9.713399757,9.126929428,Nigeria,Plateau,Langtang North,FUNYALANG,2252.51874,3675,305,425,68.7,110,110,248,155,none,none,grid,11210,3,1
262,849,145,38439,9.845348493,9.477973309,Nigeria,Plateau,Kanam,GWAMLAR,2252.51874,3772,201,425,67.6,103,108,232,163,none,none,grid,19160,3,1
263,1298,50,34096,2.771372351,6.771185924,Nigeria,Ogun,Ipokia,IFONYINTEDO,2252.43209,5472,618,375,67.1,117,130,352,163,none,grid,grid,3880,3,1
264,951,247,38722,9.021982095,9.239748157,Nigeria,Plateau,Bokkos,TANGUR,2249.703091,4055,227,424,66.1,105,112,224,163,none,mini-grid,intercon,6880,3,1
265,1651,143,40727,4.644661255,12.99581693,Nigeria,Sokoto,Silame,DUNDAYE/KWAIDO/ZAGI/ILLELA,2248.800042,6857,145,459,70.7,113,114,264,166,none,mini-grid,intercon,29660,3,1
266,512,209,31942,6.165880157,10.31575975,Nigeria,Niger,Rafi,KUSHIRKI SOUTH,2248.259307,1462,399,388,87.4,103,120,496,143,none,none,grid,8200,3,0
267,1815,307,41087,5.495821625,13.45818117,Nigeria,Sokoto,Gawabawa,MAMMANDE,2245.803775,7217,17,458,74.5,116,118,288,167,none,mini-grid,intercon,7270,3,1
268,1040,336,38960,9.119111063,9.308544497,Nigeria,Plateau,Bokkos,KERANG,2241.256146,4293,259,423,74.9,108,110,328,148,none,grid,grid,9930,3,0
269,928,224,38657,8.837902583,10.31865301,Nigeria,Plateau,Bassa,RIMI,2241.256146,3990,231,423,68.7,100,108,232,157,none,grid,grid,2710,3,1
270,219,219,10809,8.660928613,6.570991695,Nigeria,Cross River,Yala,OKUKU,2232.673592,619,585,657,64.3,260,332,632,316,mini-grid,mini-grid,intercon,6100,4,1
271,1554,46,40545,4.894407344,12.44258312,Nigeria,Sokoto,Shagari,MANDERA,2229.847176,6675,82,455,67.5,108,112,232,164,none,none,grid,8830,3,1
272,1352,104,34250,2.827811294,7.194888816,Nigeria,Ogun,Egbado North,IJOUN,2228.181874,5626,673,371,61.6,120,132,256,154,none,mini-grid,intercon,20460,3,1
273,1896,388,41248,5.622025815,13.61400823,Nigeria,Sokoto,Gada,KWARMA,2226.902783,7378,36,454,72.2,115,118,264,166,none,mini-grid,intercon,17690,3,1
274,639,336,32733,5.958256318,11.06620214,Nigeria,Niger,Mariga,KONTOKORO,2224.239442,2253,384,383,73.4,86,100,264,133,none,none,grid,92940,3,0
275,1531,23,40475,4.686397413,12.18148146,Nigeria,Sokoto,Tambuwal,BAGIDA/LUKKINGO,2224.174367,6605,90,454,53.3,111,84,144,167,none,mini-grid,intercon,7720,3,1
276,1551,43,40536,5.002988282,12.4075281,Nigeria,Sokoto,Tambuwal,JABO/KAGARA,2224.125156,6666,105,454,62.4,191,186,416,221,mini-grid,mini-grid,intercon,14060,4,1
277,1968,460,41369,5.726483907,13.79708446,Nigeria,Sokoto,Gada,DUKAMAJE/ILAH,2222.702973,7499,43,454,76.2,120,116,304,164,none,mini-grid,intercon,9350,3,1
278,510,207,31940,6.860433595,10.31599137,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,2221.521702,1460,-,383,73.5,97,100,256,138,none,mini-grid,mini-grid,31520,3,0
279,133,133,10542,8.503390086,6.533880931,Nigeria,Cross River,Yala,YACHE,2220.55315,352,555,653,81.8,200,264,1104,272,none,mini-grid,intercon,9300,4,1
280,631,328,32574,6.67593777,9.123477654,Nigeria,Niger,Lapai,TAKUTI/SHAKU,2214.631497,2094,329,382,71.4,94,114,216,141,none,none,grid,10160,3,0
281,821,117,38390,9.327051847,9.313641511,Nigeria,Plateau,Pankshin,LANKANG,2206.889258,3723,276,416,62.9,178,216,440,210,mini-grid,mini-grid,intercon,9410,4,1
282,1273,25,34020,4.551066437,6.613048718,Nigeria,Ogun,Ogun waterside,AYEDE/LOMIRO,2202.619558,5396,694,367,64.5,96,108,200,127,none,none,grid,56250,3,0
283,1335,87,34194,2.723502123,6.949137869,Nigeria,Ogun,Egbado North,OHUNBE,2198.359172,5570,607,366,68.8,94,104,216,138,none,mini-grid,intercon,17290,3,0
284,1515,7,40435,4.470572949,11.73673199,Nigeria,Sokoto,Kebbe,LIBA/DANWA/KUKA KOGO,2196.323592,6565,90,448,60.3,152,140,328,210,mini-grid,mini-grid,intercon,60160,4,1
285,2007,499,41637,6.562781049,13.08632828,Nigeria,Sokoto,Isa,GEBE \A\,2196.323592,7767,75,448,82.3,112,114,368,152,none,grid,grid,27910,3,1
286,712,8,38195,9.464501227,8.508907024,Nigeria,Plateau,Shendam,WUSE,2196.205771,3528,292,414,74.5,101,118,272,141,none,none,grid,54120,3,0
287,532,229,32013,5.159500028,10.59832273,Nigeria,Niger,Magama,IBELU NORTH,2195.873444,1533,314,379,68.3,92,102,208,141,none,grid,grid,12980,3,0
288,523,220,31977,6.91100208,10.44776513,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,2192.316583,1497,-,378,69.4,90,98,224,144,none,mini-grid,mini-grid,45890,3,0
289,382,79,31518,5.611947197,9.268219566,Nigeria,Niger,Lavun,DASSUN,2185.807659,1038,376,377,66.3,115,134,264,156,none,none,grid,5960,3,1
290,182,182,10688,9.199759507,6.582115142,Nigeria,Cross River,Obanliku,BENDI I,2182.139827,498,491,642,65.2,260,310,664,308,mini-grid,intercon,intercon,7340,4,1
291,1501,253,35104,3.069371595,7.068721322,Nigeria,Ogun,Egbado North,IMASAI,2177.057242,6480,633,363,63.7,111,132,264,154,none,grid,grid,4860,3,1
292,1807,299,41077,5.313181794,13.44503631,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2176.690312,7207,141,444,77.1,110,116,304,192,none,grid,grid,11910,3,1
293,401,98,31559,5.565019547,9.34078,Nigeria,Niger,Lavun,DASSUN,2176.199714,1079,376,375,80.1,97,148,376,164,mini-grid,mini-grid,intercon,16020,3,1
294,729,25,38218,9.406937944,8.594812918,Nigeria,Plateau,Shendam,KWANDE,2173.680584,3551,253,410,67.4,133,182,368,179,mini-grid,mini-grid,intercon,42250,3,1
295,1837,329,41142,5.389209214,13.51257948,Nigeria,Sokoto,Gawabawa,DARNA/ SABON GARI,2173.04075,7272,166,443,82,114,156,312,151,none,mini-grid,intercon,6530,3,1
296,1463,215,34846,3.698771769,7.23395203,Nigeria,Ogun,Odeda,ALAGBAGBA,2168.53647,6222,671,361,71.5,89,110,256,134,none,mini-grid,intercon,14760,3,0
