,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
764,60,38259,9.570328996618706,8.770337962524343,Nigeria,Plateau,Shendam,KALONG,2460.876723,3592,288,464,67.9,143,176,352,203,mini-grid,mini-grid,intercon,11770
1812,304,41084,5.158596187418908,13.448089758710468,Nigeria,Sokoto,Tangaza,RAKA,2460.438454,7214,125,502,72.79999999999998,126,130,304,181,none,mini-grid,intercon,8010
1353,105,34254,2.973944575694361,7.213860535057577,Nigeria,Ogun,Egbado North,SUNWA,2458.242718,5630,609,410,63.6,125,152,304,173,none,mini-grid,intercon,8970
693,390,33785,4.594060792425733,10.713456280491744,Nigeria,Niger,Agwara,KASHINI,2450.026168,3305,313,422,70.5,107,108,240,146,none,none,grid,111500
1468,220,34908,4.408112071361138,6.571699212021061,Nigeria,Ogun,Ogun waterside,LUKOGBE/ILUSIN,2449.721946,6284,694,408,67.9,95,116,248,164,none,none,grid,30720
503,200,31909,6.222959282827124,10.214382528093486,Nigeria,Niger,Rafi,KAGARA GARI,2447.163241,1429,435,422,62.7,169,186,392,206,none,grid,grid,4790
999,295,38851,9.506916014911235,9.198582381661916,Nigeria,Plateau,Pankshin,GARRAM,2446.798481,4184,293,462,74.2,117,164,360,165,mini-grid,mini-grid,intercon,20460
1436,188,34678,2.815549654996313,6.571075400974672,Nigeria,Ogun,Ipokia,IPOKIA  II,2445.46156,6054,684,408,70.2,113,116,264,145,none,grid,grid,6590
1022,318,38909,9.871484466749552,8.811637387230563,Nigeria,Plateau,Langtang North,LASHEL,2443.982833,4242,189,461,75.7,112,126,352,169,none,mini-grid,intercon,15640
614,311,32454,7.020790769298128,9.287912903446108,Nigeria,Niger,Gurara,LAMBATA,2440.418222,1974,348,421,70.5,102,114,248,147,none,grid,grid,2950
857,153,38449,9.272470287779235,9.502341607210225,Nigeria,Plateau,Mangu,KANGSHU,2435.535887,3782,275,460,48.6,141,98,224,199,none,grid,grid,11940
897,193,38550,8.65179652550344,10.122530646700016,Nigeria,Plateau,Bassa,GARU,2431.050011,3883,247,459,66.9,150,162,336,193,none,grid,grid,19740
842,138,38431,10.085487553955604,9.469364821227096,Nigeria,Plateau,Kanam,JOM,2429.904591,3764,218,458,66.9,146,188,400,210,mini-grid,mini-grid,intercon,25120
1208,504,39730,9.090780239725444,9.627676146567309,Nigeria,Plateau,Barikin Ladi,TAFAN,2429.904591,5063,254,458,69.4,118,122,264,161,none,grid,grid,15010
2032,524,41796,6.359222643561298,13.232264988621669,Nigeria,Sokoto,Isa,TURBA,2429.161694,7926,72,496,78.59999999999998,119,132,344,171,none,grid,grid,4260
301,301,10982,8.786551490645683,6.613507564485183,Nigeria,Cross River,Ogoja,OGOJA URBAN II,2425.620692,792,593,713,70.6,183,252,472,246,none,none,grid,3450
1495,247,35069,2.881470346298464,6.896544103319859,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,2424.15963,6445,604,404,65.9,120,158,312,173,none,grid,grid,5260
1876,368,41213,6.267518090812926,13.59247342269574,Nigeria,Sokoto,Sabon Birni,MAKUWANA,2422.211303,7343,62,494,72.5,115,118,296,177,none,none,grid,11310
856,152,38448,10.09442065896735,9.500158994102083,Nigeria,Plateau,Kanam,KANTANA,2418.641997,3781,218,456,70.9,116,154,336,171,none,mini-grid,intercon,29030
1194,490,39669,9.010182730715751,9.225122111704982,Nigeria,Plateau,Bokkos,TANGUR,2415.826348,5002,227,456,44.4,107,76,80,162,none,mini-grid,intercon,8030
1562,54,40561,5.391841553703492,12.56595038055534,Nigeria,Sokoto,Tureta,TSAMIYA,2415.538939,6691,8,493,60.2,189,198,400,247,none,grid,grid,2120
1637,129,40695,4.838814591505546,12.942374496054336,Nigeria,Sokoto,Silame,LABANI,2411.785716,6825,13,492,73.2,119,134,304,177,mini-grid,intercon,intercon,16290
990,286,38814,10.032669892180508,9.39359093005749,Nigeria,Plateau,Kanam,KANAM,2404.563755,4147,218,454,71.0,104,116,288,160,none,mini-grid,intercon,8940
405,102,31575,5.020606332218506,9.376004189253775,Nigeria,Niger,Mashegu,RABBA/NDAYAKO,2401.986439,1095,378,414,66.9,132,142,312,177,mini-grid,intercon,intercon,29520
907,203,38608,9.022508848287062,9.551850615022111,Nigeria,Plateau,Barikin Ladi,RAFAN,2396.116809,3941,256,452,68.7,112,126,256,160,none,none,grid,4630
1108,404,39296,9.986475703117128,9.047407514066208,Nigeria,Plateau,Wase,MAVO,2396.116809,4629,210,452,79.7,120,168,432,170,none,grid,grid,13090
735,31,38225,9.728497013468408,8.619948763428775,Nigeria,Plateau,Langtang South,TURAKI,2393.301161,3558,292,452,65.8,112,142,280,164,none,mini-grid,intercon,14930
827,123,38402,10.242240318504429,9.360926332457504,Nigeria,Plateau,Wase,NYALUM/KAMPANI,2393.301161,3735,218,452,76.59999999999998,107,124,336,192,none,none,grid,35680
810,106,38367,9.037355217834904,9.231775776222294,Nigeria,Plateau,Bokkos,TANGUR,2393.301161,3700,227,452,64.5,134,146,320,184,none,mini-grid,intercon,8710
1773,265,40988,5.141677908810855,13.34016791185492,Nigeria,Sokoto,Gawabawa,ATAKWANYO,2390.934543,7118,130,488,65.0,116,100,248,171,none,grid,grid,11290
38,38,10330,8.02771099875119,5.590592212039319,Nigeria,Cross River,Biase,AGWAGUNE/OKURIKE,2388.868864,140,489,703,78.59999999999998,174,280,528,258,none,mini-grid,intercon,8340
10,10,10238,8.316733225644168,5.080204626017346,Nigeria,Cross River,Odukpani,ODUKPANI CENTRAL,2388.868864,48,540,703,61.4,267,362,680,359,none,grid,grid,5270
875,171,38498,9.151121731125825,9.67680328190122,Nigeria,Plateau,Mangu,KADUNU,2387.669864,3831,267,451,64.0,141,138,320,184,none,mini-grid,intercon,12970
395,92,31550,6.211888733883753,9.326486363221475,Nigeria,Niger,Katcha,BISANTI,2387.57452,1070,431,412,68.9,109,146,288,155,none,grid,grid,2620
222,222,10816,8.062905170407365,5.976926087416897,Nigeria,Cross River,Abi,ETAM,2384.274885,626,500,701,79.2,164,214,552,259,none,grid,grid,4400
967,263,38768,8.89653378047239,9.73689678536312,Nigeria,Plateau,Jos South,DU,2379.222919,4101,240,449,62.4,138,138,280,185,none,grid,grid,2890
531,228,32012,4.346599368174206,10.578758060908934,Nigeria,Niger,Agwara,PAPIRI,2377.966574,1532,313,410,75.29999999999998,121,180,416,169,mini-grid,mini-grid,intercon,102620
1452,204,34713,2.779779029364193,6.634833764097373,Nigeria,Ogun,Ipokia,IHUNBO/ ILASE,2377.295384,6089,662,396,64.1,124,144,280,169,none,grid,grid,5830
1740,232,40915,5.756085265781912,13.276536572926656,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,2377.033761,7045,48,485,92.2,121,144,496,161,none,mini-grid,intercon,8680
1865,357,41189,6.247304630035893,13.57324860500396,Nigeria,Sokoto,Sabon Birni,MAKUWANA,2377.033761,7319,62,485,81.09999999999998,133,154,456,173,none,none,grid,12400
950,246,38717,8.9005059534287,9.139580544656368,Nigeria,Plateau,Bokkos,RICHA,2376.40727,4050,227,448,77.59999999999998,124,190,376,166,mini-grid,mini-grid,intercon,28750
1124,420,39336,9.654064858021789,8.422539415732901,Nigeria,Plateau,Shendam,MOEKAT,2370.775974,4669,292,447,65.7,111,118,216,159,none,none,grid,40910
993,289,38826,9.924586137203972,9.303298856818945,Nigeria,Plateau,Kanam,NAMARAN,2365.144677,4159,212,446,67.8,105,118,240,166,none,none,grid,7440
1113,409,39314,9.396368263953176,9.094528562067271,Nigeria,Plateau,Pankshin,KOENOEM \A\,2365.144677,4647,283,446,70.0,112,150,312,164,none,mini-grid,intercon,5000
1528,20,40466,4.893849847611561,12.15373979496406,Nigeria,Sokoto,Kebbe,GAYARI,2365.015795,6596,46,483,72.09999999999998,115,124,304,171,none,none,grid,17940
1475,227,34934,4.392312411572914,6.364453562612211,Nigeria,Ogun,Ogun waterside,ODE-OMI,2364.514226,6310,694,394,63.9,92,106,208,137,none,none,grid,45410
412,109,31592,6.59049302850929,9.417179018428667,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,2363.554656,1112,319,408,72.0,102,116,248,148,none,none,grid,4500
518,215,31961,5.984334199320977,10.373639423498746,Nigeria,Niger,Mariga,BOBI,2363.554656,1481,399,408,74.59999999999998,100,120,280,146,none,mini-grid,intercon,28950
352,49,31414,5.791750061022615,9.05966101470039,Nigeria,Niger,Mokwa,ETSU TASHA,2360.224564,934,388,407,70.1,121,144,344,183,none,mini-grid,intercon,13360
1592,84,40633,5.197353661744436,12.743449515336463,Nigeria,Sokoto,Bodinga,MAZAN GARI/JIRGA MIYO,2359.940898,6763,128,482,69.7,111,122,264,171,none,grid,grid,14160
484,181,31834,7.21432073618369,9.973943879361084,Nigeria,Niger,Muya,SARKIN PAWA,2359.881856,1354,359,407,77.79999999999998,121,144,424,166,none,none,grid,10450
1822,314,41106,5.274444369667282,13.475319171929312,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2359.657783,7236,141,482,78.09999999999998,113,118,344,165,none,grid,grid,5950
751,47,38245,9.937360224326452,8.708321536529201,Nigeria,Plateau,Wase,DADIN KOWA,2359.51338,3578,189,445,64.8,105,108,224,159,none,none,grid,19870
2043,535,41846,5.696871000844587,13.400079584686443,Nigeria,Sokoto,Goronyo,KWAKWAZO,2356.182587,7976,44,481,71.9,112,114,280,176,none,grid,grid,5960
1561,53,40560,5.476355246666551,12.564576019253172,Nigeria,Sokoto,Tureta,TSAMIYA,2354.912641,6690,21,481,54.1,178,150,360,229,none,grid,grid,3750
1935,427,41304,5.816940179562543,13.688527343860752,Nigeria,Sokoto,Gada,GILBADI,2354.801956,7434,51,481,71.6,114,118,272,172,none,none,grid,11160
997,293,38839,9.710245322444637,9.258793532988197,Nigeria,Plateau,Kanke,AMPER CHIKA \B\,2353.882083,4172,312,444,71.9,118,158,320,162,mini-grid,mini-grid,intercon,7590
1027,323,38917,9.676565372649655,8.645768105827077,Nigeria,Plateau,Langtang South,TURAKI,2353.882083,4250,292,444,71.1,123,158,320,170,none,mini-grid,intercon,13840
1977,469,41403,4.960888923938678,12.666886406185922,Nigeria,Sokoto,Yabo,BINGAJE,2352.707392,7533,100,480,73.2,116,124,280,175,none,grid,grid,2180
834,130,38417,9.95374618014019,9.42666550854198,Nigeria,Plateau,Kanam,KANAM,2351.066435,3750,216,444,67.5,135,158,328,187,none,mini-grid,intercon,7090
1839,331,41145,5.303097439033556,13.513463485113098,Nigeria,Sokoto,Gawabawa,ASARA KUDU,2349.232196,7275,141,479,64.9,147,122,384,189,none,grid,grid,12900
814,110,38372,10.477548774876698,9.242134590436937,Nigeria,Plateau,Wase,NYALUM/KAMPANI,2348.250786,3705,0,443,70.2,103,108,272,156,mini-grid,mini-grid,mini-grid,62050
1571,63,40595,5.194432712131566,12.640771433816033,Nigeria,Sokoto,Shagari,LAMBARA,2338.852093,6725,135,477,75.4,147,156,464,191,none,grid,grid,2120
351,48,31413,5.970158177172768,9.052476828232074,Nigeria,Niger,Edati,BUSU/KUCHI,2334.77351,933,398,403,64.0,159,194,384,192,none,grid,grid,2020
747,43,38240,9.916484567838882,8.684574177580009,Nigeria,Plateau,Langtang South,DADIN KOWA,2331.356896,3573,189,440,68.8,105,120,240,151,none,none,grid,21040
1510,2,40421,4.494349452136301,11.652817148462033,Nigeria,Sokoto,Kebbe,FAKKU,2330.273155,6551,90,476,78.5,110,142,440,170,none,mini-grid,intercon,70210
355,52,31419,5.424944279578163,9.062136502190844,Nigeria,Niger,Edati,JA\AGI,2329.926846,939,373,402,68.6,97,102,224,152,none,mini-grid,intercon,16410
1825,317,41113,5.681379624117712,13.488951934717322,Nigeria,Sokoto,Goronyo,SHINAKA,2328.682016,7243,33,475,69.2,118,112,256,165,none,mini-grid,intercon,5510
1878,370,41216,5.604423519648503,13.58631593159771,Nigeria,Sokoto,Goronyo,KWAKWAZO,2328.381023,7346,36,475,71.5,122,128,280,180,none,mini-grid,intercon,22790
1121,417,39331,9.601380268181147,8.710498655931971,Nigeria,Plateau,Shendam,SHIMANKAR,2325.725599,4664,288,439,88.2,106,132,560,160,none,none,grid,14400
579,276,32245,4.560968891413462,9.95469070218516,Nigeria,Niger,Borgu,KARABONDE,2325.122873,1765,367,401,56.0,95,76,144,147,none,grid,grid,38430
246,246,10873,9.443237184137445,6.53115749802079,Nigeria,Cross River,Obanliku,UTANGA,2324.553164,683,499,684,68.3,154,196,384,250,none,mini-grid,intercon,6570
1969,461,41371,5.702491062917696,13.80074168239933,Nigeria,Sokoto,Gada,GADA,2320.340002,7501,43,474,67.7,117,98,256,163,none,mini-grid,intercon,8450
1217,513,39758,9.546561239496862,8.941159850490106,Nigeria,Plateau,Mikang,SHENDAM CENTRAL (A),2320.094302,5091,299,438,58.7,103,88,208,153,none,none,grid,8230
1919,411,41284,6.082683678371416,13.662427492251458,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,2319.826863,7414,62,473,68.9,142,148,360,197,none,none,grid,31370
1425,177,34648,2.947334487264187,7.472967645930308,Nigeria,Ogun,Imeko-Afon,OTAPELE,2317.64998,6024,605,386,64.0,94,106,200,137,none,none,grid,9820
1076,372,39128,9.47137210774062,9.39224415418664,Nigeria,Plateau,Pankshin,PANKSHIN  CHIGWONG,2317.278654,4461,290,437,71.6,117,158,320,165,mini-grid,intercon,intercon,5870
1066,362,39072,9.345993474634929,9.192822352941574,Nigeria,Plateau,Pankshin,CHIP,2317.278654,4405,281,437,71.8,116,124,272,162,mini-grid,mini-grid,intercon,12020
1630,122,40686,4.770727154600377,12.92371296615555,Nigeria,Sokoto,Silame,KATAMI SOUTH,2317.043407,6816,13,473,71.8,145,164,400,193,none,grid,grid,9100
572,269,32212,6.480113549726457,8.85343051732635,Nigeria,Niger,Agaie,TAGAGI,2315.514927,1732,447,399,67.7,103,132,256,151,mini-grid,intercon,intercon,12010
28,28,10314,8.724938665410576,5.461605811409465,Nigeria,Cross River,Akamkpa,EKU,2301.583271,124,592,677,62.0,281,368,720,369,mini-grid,mini-grid,intercon,15320
540,237,32038,4.816319220718505,10.694942705247136,Nigeria,Niger,Magama,IBELU WEST,2297.861035,1558,389,396,71.2,97,104,240,135,none,none,grid,5520
240,240,10859,8.061969283080312,5.98975360799724,Nigeria,Cross River,Abi,ETAM,2296.989292,669,500,676,70.3,169,190,384,238,none,grid,grid,3830
1348,100,34236,3.240933454076006,7.143017716763358,Nigeria,Ogun,Abeokuta North,IBARA ORILE/ONISASA,2295.155289,5612,649,383,64.2,172,224,448,201,mini-grid,intercon,intercon,9790
41,41,10337,8.197424728250052,5.637287274330237,Nigeria,Cross River,Akamkpa,IKO,2287.801335,147,512,673,60.2,260,304,704,328,none,mini-grid,intercon,12060
2014,506,41691,6.08084361155769,13.550938882163868,Nigeria,Sokoto,Sabon Birni,UNGUWAR LALLE,2286.678676,7821,62,467,73.4,112,124,272,165,none,none,grid,33010
1925,417,41294,5.378813253435334,13.669395298709118,Nigeria,Sokoto,Illela,TOZAI,2283.844264,7424,161,466,71.0,108,114,264,170,none,mini-grid,intercon,11440
124,124,10525,9.214920227657773,6.468789884229905,Nigeria,Cross River,Boki,BEEBO/BUMAJI,2283.255322,335,488,672,70.7,158,200,392,236,none,mini-grid,intercon,10060
90,90,10448,9.050318489398409,6.150730289838839,Nigeria,Cross River,Boki,ABO,2283.207356,258,472,672,72.59999999999998,207,240,752,284,mini-grid,mini-grid,intercon,24550
387,84,31528,7.10549246968271,9.295447070434133,Nigeria,Niger,Gurara,KWAKA,2282.366819,1048,354,394,75.2,93,108,272,149,none,grid,grid,2900
630,327,32572,6.63428636629638,9.097729145749112,Nigeria,Niger,Lapai,TAKUTI/SHAKU,2281.887117,2092,329,393,75.0,113,148,320,140,none,none,grid,5210
770,66,38268,9.807181955601942,8.800452239076561,Nigeria,Plateau,Langtang North,TALGWANG,2280.675224,3601,189,430,69.5,105,124,248,147,none,none,grid,8220
399,96,31556,5.574350800388417,9.330822269141525,Nigeria,Niger,Lavun,DASSUN,2277.083144,1076,376,393,70.6,104,136,296,152,mini-grid,mini-grid,intercon,14480
1100,396,39241,9.475950471086184,8.656128165920142,Nigeria,Plateau,Shendam,KALONG,2275.043927,4574,288,429,71.3,113,116,264,150,none,mini-grid,intercon,34580
1178,474,39618,9.786099129684269,9.181094590550826,Nigeria,Plateau,Langtang North,PAJAT,2272.228279,4951,190,429,72.79999999999998,103,124,264,146,none,grid,grid,2050
685,382,33539,6.052093514827952,9.308145052632703,Nigeria,Niger,Gbako,BATAKO,2267.475198,3059,408,391,69.7,96,102,224,137,none,grid,grid,1900
948,244,38712,9.00411731199543,9.17263904224278,Nigeria,Plateau,Bokkos,MUSHERE  WEST,2263.781333,4045,227,427,69.6,100,120,264,160,none,mini-grid,intercon,15470
1291,43,34075,3.496188352476646,6.747540838702244,Nigeria,Ogun,Shagamu,OGIJO/ LIKOSI,2262.967239,5451,669,377,64.8,150,194,392,189,none,grid,grid,7780
1540,32,40505,4.62128946951574,12.3201566990277,Nigeria,Sokoto,Tambuwal,FAGA/ALASAN,2260.263364,6635,112,461,66.5,142,142,328,190,none,grid,grid,3250
1719,211,40866,6.427622129945019,13.22542479109464,Nigeria,Sokoto,Isa,BARGAJA,2258.877112,6996,75,461,71.6,113,116,264,163,none,grid,grid,10430
1087,383,39167,9.289194700115418,8.967981269916798,Nigeria,Plateau,'Qua''an Pan',KWALLA YITLA\AR,2258.150037,4500,274,426,78.09999999999998,117,194,464,169,none,grid,grid,4840
446,143,31703,5.61294650387683,9.613014200931978,Nigeria,Niger,Lavun,TUKUNJI/YAMIGI,2256.200916,1223,376,389,65.0,132,126,264,179,none,none,grid,39520
109,109,10484,9.115930655212273,6.344417678812197,Nigeria,Cross River,Boki,BUENTSEBE,2255.643485,294,485,663,67.5,215,262,512,290,none,mini-grid,intercon,7750
803,99,38342,9.713399757315964,9.12692942839566,Nigeria,Plateau,Langtang North,FUNYALANG,2252.51874,3675,305,425,68.7,110,110,248,155,none,none,grid,11210
849,145,38439,9.845348492824446,9.477973309278108,Nigeria,Plateau,Kanam,GWAMLAR,2252.51874,3772,201,425,67.6,103,108,232,163,none,none,grid,19160
1298,50,34096,2.771372350951736,6.771185924161575,Nigeria,Ogun,Ipokia,IFONYINTEDO,2252.43209,5472,618,375,67.1,117,130,352,163,none,grid,grid,3880
951,247,38722,9.021982095378224,9.239748157109098,Nigeria,Plateau,Bokkos,TANGUR,2249.703091,4055,227,424,66.1,105,112,224,163,none,mini-grid,intercon,6880
1651,143,40727,4.644661255363267,12.99581692809333,Nigeria,Sokoto,Silame,DUNDAYE/KWAIDO/ZAGI/ILLELA,2248.800042,6857,145,459,70.7,113,114,264,166,none,mini-grid,intercon,29660
512,209,31942,6.165880157406759,10.31575974644336,Nigeria,Niger,Rafi,KUSHIRKI SOUTH,2248.259307,1462,399,388,87.4,103,120,496,143,none,none,grid,8200
1815,307,41087,5.495821624520004,13.458181168737832,Nigeria,Sokoto,Gawabawa,MAMMANDE,2245.803775,7217,17,458,74.5,116,118,288,167,none,mini-grid,intercon,7270
1040,336,38960,9.11911106338269,9.308544497297245,Nigeria,Plateau,Bokkos,KERANG,2241.256146,4293,259,423,74.9,108,110,328,148,none,grid,grid,9930
928,224,38657,8.83790258310892,10.318653011130042,Nigeria,Plateau,Bassa,RIMI,2241.256146,3990,231,423,68.7,100,108,232,157,none,grid,grid,2710
219,219,10809,8.660928613393946,6.570991694969806,Nigeria,Cross River,Yala,OKUKU,2232.673592,619,585,657,64.3,260,332,632,316,mini-grid,mini-grid,intercon,6100
1554,46,40545,4.894407343831324,12.442583124035124,Nigeria,Sokoto,Shagari,MANDERA,2229.847176,6675,82,455,67.5,108,112,232,164,none,none,grid,8830
1352,104,34250,2.827811294087537,7.194888816009462,Nigeria,Ogun,Egbado North,IJOUN,2228.181874,5626,673,371,61.6,120,132,256,154,none,mini-grid,intercon,20460
1896,388,41248,5.622025814897951,13.614008230576577,Nigeria,Sokoto,Gada,KWARMA,2226.902783,7378,36,454,72.2,115,118,264,166,none,mini-grid,intercon,17690
639,336,32733,5.958256318139907,11.066202140592042,Nigeria,Niger,Mariga,KONTOKORO,2224.239442,2253,384,383,73.4,86,100,264,133,none,none,grid,92940
1531,23,40475,4.686397413148303,12.181481455883704,Nigeria,Sokoto,Tambuwal,BAGIDA/LUKKINGO,2224.174367,6605,90,454,53.3,111,84,144,167,none,mini-grid,intercon,7720
1551,43,40536,5.002988282429506,12.407528102442615,Nigeria,Sokoto,Tambuwal,JABO/KAGARA,2224.125156,6666,105,454,62.4,191,186,416,221,mini-grid,mini-grid,intercon,14060
1968,460,41369,5.726483907349977,13.79708446006717,Nigeria,Sokoto,Gada,DUKAMAJE/ILAH,2222.702973,7499,43,454,76.2,120,116,304,164,none,mini-grid,intercon,9350
510,207,31940,6.860433594696051,10.315991374381642,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,2221.521702,1460,-,383,73.5,97,100,256,138,none,mini-grid,mini-grid,31520
133,133,10542,8.503390085835834,6.533880931412196,Nigeria,Cross River,Yala,YACHE,2220.55315,352,555,653,81.79999999999998,200,264,1104,272,none,mini-grid,intercon,9300
631,328,32574,6.675937770416355,9.12347765374202,Nigeria,Niger,Lapai,TAKUTI/SHAKU,2214.631497,2094,329,382,71.4,94,114,216,141,none,none,grid,10160
821,117,38390,9.327051847434532,9.31364151068098,Nigeria,Plateau,Pankshin,LANKANG,2206.889258,3723,276,416,62.9,178,216,440,210,mini-grid,mini-grid,intercon,9410
1273,25,34020,4.551066437425127,6.613048717875152,Nigeria,Ogun,Ogun waterside,AYEDE/LOMIRO,2202.619558,5396,694,367,64.5,96,108,200,127,none,none,grid,56250
1335,87,34194,2.723502122525022,6.94913786890055,Nigeria,Ogun,Egbado North,OHUNBE,2198.359172,5570,607,366,68.8,94,104,216,138,none,mini-grid,intercon,17290
1515,7,40435,4.470572949261711,11.736731990474912,Nigeria,Sokoto,Kebbe,LIBA/DANWA/KUKA KOGO,2196.323592,6565,90,448,60.3,152,140,328,210,mini-grid,mini-grid,intercon,60160
2007,499,41637,6.562781049449323,13.086328284248555,Nigeria,Sokoto,Isa,GEBE \A\,2196.323592,7767,75,448,82.29999999999998,112,114,368,152,none,grid,grid,27910
712,8,38195,9.464501226866588,8.508907024056798,Nigeria,Plateau,Shendam,WUSE,2196.205771,3528,292,414,74.5,101,118,272,141,none,none,grid,54120
